0 0 0
1 3490 8192
2 4813 8192
3 7327 16384
4 10755 24576
5 14030 32768
6 16637 40960
7 19163 49152
8 22352 57344
9 25457 65536
10 26787 65536
11 30038 73728
12 33353 81920
13 33388 81920
14 35152 81920
15 35886 81920
16 39632 90112
17 40182 90112
18 42871 98304
19 44642 98304
20 48633 106496
21 50909 114688
22 51348 114688
23 53668 122880
24 55365 122880
25 57368 122880
26 61069 131072
27 63228 139264
28 63460 139264
29 64595 139264
30 62275 131072
31 65190 139264
32 67503 147456
33 69043 147456
34 70776 147456
35 73566 155648
36 73949 155648
37 76794 163840
38 79074 172032
39 81400 180224
40 82632 180224
41 86380 188416
42 87469 188416
43 88304 188416
44 88660 188416
45 88954 188416
46 91070 196608
47 92268 196608
48 94839 204800
49 98074 212992
50 101602 221184
51 104967 229376
52 108694 237568
53 109573 237568
54 109806 237568
55 113081 245760
56 116785 253952
57 119507 262144
58 120116 262144
59 123258 270336
60 125856 278528
61 129547 286720
62 131566 286720
63 131603 286720
64 134658 294912
65 137537 303104
66 140358 311296
67 143741 319488
68 146670 327680
69 147104 327680
70 149032 327680
71 151758 335872
72 152840 335872
73 153258 335872
74 155000 335872
75 157744 344064
76 161143 352256
77 163120 352256
78 164110 352256
79 167947 360448
80 169297 360448
81 172392 368640
82 172973 368640
83 176440 376832
84 179819 385024
85 183631 393216
86 185483 393216
87 189049 401408
88 191038 401408
89 192645 401408
90 194789 409600
91 196100 409600
92 197773 409600
93 198830 409600
94 202465 417792
95 204232 417792
96 206752 425984
97 207162 425984
98 208249 425984
99 208819 425984
100 210214 425984
101 212722 434176
102 215841 442368
103 216068 442368
104 216825 442368
105 218502 442368
106 220375 442368
107 224336 450560
108 227214 458752
109 228456 458752
110 230959 466944
111 233301 475136
112 234332 475136
113 238314 483328
114 242306 491520
115 244126 491520
116 247513 499712
117 250984 507904
118 254409 516096
119 256680 524288
120 260229 532480
121 261349 532480
122 261683 532480
123 264700 540672
124 268126 548864
125 271605 557056
126 273419 557056
127 275819 565248
128 278962 573440
129 279447 573440
130 281496 581632
131 281775 581632
132 284334 589824
133 288205 598016
134 291718 606208
135 294585 614400
136 296423 614400
137 296929 614400
138 298726 614400
139 301340 622592
140 301113 622592
141 301121 622592
142 301880 622592
143 302238 622592
144 302372 622592
145 303682 622592
146 306465 630784
147 309976 638976
148 311287 638976
149 312756 638976
150 314035 638976
151 315694 638976
152 316698 638976
153 319811 647168
154 322100 655360
155 323495 655360
156 325741 663552
157 328755 671744
158 331978 679936
159 334607 688128
160 335393 688128
161 337727 696320
162 338400 696320
163 340600 704512
164 342143 704512
165 342269 704512
166 345314 712704
167 348746 720896
168 352545 729088
169 354722 737280
170 356148 737280
171 357004 737280
172 359743 745472
173 360659 745472
174 364514 753664
175 366147 753664
176 370133 761856
177 371389 761856
178 374148 770048
179 374168 770048
180 376631 778240
181 379081 786432
182 381187 794624
183 383141 794624
184 384854 794624
185 388364 802816
186 388490 802816
187 392118 811008
188 394979 819200
189 395041 819200
190 397739 827392
191 401721 835584
192 398666 835584
193 399278 835584
194 399743 835584
195 403536 843776
196 405738 851968
197 407661 851968
198 411572 860160
199 412462 860160
200 413917 860160
201 414986 860160
202 416973 860160
203 418028 860160
204 418749 860160
205 422549 868352
206 424702 876544
207 427006 884736
208 429119 892928
209 432653 901120
210 433266 901120
211 434279 901120
212 435712 901120
213 439483 909312
214 443085 917504
215 445452 925696
216 445680 925696
217 446599 925696
218 447063 925696
219 447553 925696
220 448330 925696
221 449704 925696
222 450641 925696
223 452737 933888
224 453801 933888
225 455026 933888
226 456034 933888
227 457192 933888
228 458569 933888
229 458788 933888
230 459889 933888
231 462549 942080
232 465544 950272
233 466848 950272
234 468337 950272
235 471827 958464
236 473370 958464
237 476687 966656
238 476922 966656
239 480865 974848
240 481937 974848
241 482554 974848
242 486456 983040
243 489231 991232
244 492053 999424
245 495921 1007616
246 498037 1015808
247 501444 1024000
248 504916 1032192
249 506489 1032192
250 506790 1032192
251 508741 1032192
252 510194 1032192
253 511068 1032192
254 513754 1040384
255 514933 1040384
256 516690 1040384
257 516628 1040384
258 518823 1048576
259 521897 1056768
260 525262 1064960
261 526036 1064960
262 526968 1064960
263 530515 1073152
264 532213 1073152
265 534878 1081344
266 535436 1081344
267 537649 1089536
268 538027 1089536
269 538880 1089536
270 541233 1097728
271 543171 1097728
272 544949 1097728
273 546952 1097728
274 547236 1097728
275 548506 1097728
276 549226 1097728
277 551871 1105920
278 553711 1105920
279 557080 1114112
280 559815 1122304
281 561702 1122304
282 562449 1122304
283 563863 1122304
284 565958 1130496
285 567989 1130496
286 570803 1138688
287 570191 1138688
288 571897 1138688
289 571889 1138688
290 575682 1146880
291 578660 1155072
292 581375 1163264
293 578060 1163264
294 578639 1163264
295 580737 1171456
296 581305 1171456
297 583445 1179648
298 587043 1187840
299 589993 1196032
300 590534 1196032
301 592344 1196032
302 593390 1196032
303 594711 1196032
304 595201 1196032
305 596376 1196032
306 596994 1196032
307 600769 1204224
308 602106 1204224
309 605261 1212416
310 609183 1220608
311 611416 1228800
312 613865 1236992
313 617352 1245184
314 620007 1253376
315 623912 1261568
316 625993 1269760
317 627978 1269760
318 631250 1277952
319 632906 1277952
320 635180 1286144
321 637569 1294336
322 640875 1302528
323 642552 1302528
324 646540 1310720
325 647836 1310720
326 649083 1310720
327 651067 1310720
328 653363 1318912
329 654763 1318912
330 656253 1318912
331 657641 1318912
332 657895 1318912
333 661159 1327104
334 664205 1335296
335 666098 1335296
336 669308 1343488
337 670460 1343488
338 672177 1343488
339 672609 1343488
340 671554 1343488
341 671732 1343488
342 673531 1343488
343 676581 1351680
344 679726 1359872
345 681920 1368064
346 685227 1376256
347 686852 1376256
348 687701 1376256
349 687523 1376256
350 689826 1384448
351 690707 1384448
352 691378 1384448
353 691472 1384448
354 693507 1384448
355 696096 1392640
356 697782 1392640
357 699593 1392640
358 702136 1400832
359 702347 1400832
360 702687 1400832
361 703799 1400832
362 705455 1400832
363 709259 1409024
364 711590 1417216
365 712994 1417216
366 714106 1417216
367 717390 1425408
368 721239 1433600
369 724516 1441792
370 725522 1441792
371 725649 1441792
372 727212 1441792
373 730168 1449984
374 730933 1449984
375 731423 1449984
376 733733 1458176
377 734147 1458176
378 736121 1458176
379 739213 1466368
380 742967 1474560
381 744149 1474560
382 748123 1482752
383 750907 1490944
384 754450 1499136
385 758272 1507328
386 760806 1515520
387 760902 1515520
388 763831 1523712
389 766078 1531904
390 767269 1531904
391 768466 1531904
392 772036 1540096
393 773818 1540096
394 776906 1548288
395 779340 1556480
396 781598 1564672
397 784125 1572864
398 785367 1572864
399 785533 1572864
400 786200 1572864
401 788242 1581056
402 791735 1589248
403 794831 1597440
404 798137 1605632
405 799923 1605632
406 803043 1613824
407 805297 1622016
408 805314 1622016
409 805783 1622016
410 807134 1622016
411 810859 1630208
412 814817 1638400
413 815478 1638400
414 816322 1638400
415 817443 1638400
416 818478 1638400
417 822033 1646592
418 823898 1646592
419 825789 1646592
420 825831 1646592
421 827985 1654784
422 831860 1662976
423 831281 1662976
424 833930 1671168
425 836654 1679360
426 840653 1687552
427 842875 1695744
428 842022 1695744
429 842885 1695744
430 844630 1695744
431 845635 1695744
432 848382 1703936
433 848407 1703936
434 849764 1703936
435 850000 1703936
436 851573 1703936
437 854854 1712128
438 855418 1712128
439 856561 1712128
440 856920 1712128
441 859892 1720320
442 863209 1728512
443 866322 1736704
444 869704 1744896
445 868522 1744896
446 869063 1744896
447 869278 1744896
448 871593 1753088
449 870472 1753088
450 874001 1761280
451 874446 1761280
452 877464 1769472
453 879678 1777664
454 882806 1785856
455 883519 1785856
456 886272 1794048
457 889674 1802240
458 892087 1810432
459 892252 1810432
460 893823 1810432
461 897182 1818624
462 900954 1826816
463 903776 1835008
464 906641 1843200
465 908496 1843200
466 910799 1851392
467 909753 1851392
468 911763 1851392
469 912281 1851392
470 914423 1859584
471 916232 1859584
472 918876 1867776
473 922283 1875968
474 923875 1875968
475 926083 1884160
476 928439 1892352
477 930757 1900544
478 933040 1908736
479 935099 1916928
480 938104 1925120
481 939766 1925120
482 942300 1933312
483 943393 1933312
484 947198 1941504
485 949548 1949696
486 950712 1949696
487 953414 1957888
488 955525 1966080
489 958116 1974272
490 959012 1974272
491 961505 1982464
492 963712 1990656
493 967220 1998848
494 968670 1998848
495 969460 1998848
496 970219 1998848
497 968234 1998848
498 969137 1998848
499 970042 1998848
500 971274 1998848
501 972197 1998848
502 975523 2007040
503 977243 2007040
504 977431 2007040
505 978856 2007040
506 979729 2007040
507 980596 2007040
508 981274 2007040
509 982584 2007040
510 985472 2015232
511 987070 2015232
512 987950 2015232
513 989930 2015232
514 991724 2015232
515 989904 2015232
516 993318 2023424
517 995581 2031616
518 995899 2031616
519 998576 2039808
520 1000519 2039808
521 1003005 2048000
522 1005863 2056192
523 1002162 2056192
524 999502 2056192
525 1003101 2056192
526 1004569 2056192
527 1004879 2056192
528 1004961 2056192
529 1006529 2056192
530 1008837 2064384
531 1010741 2064384
532 1012066 2064384
533 1012541 2064384
534 1015742 2072576
535 1017943 2080768
536 1020845 2088960
537 1021242 2088960
538 1022061 2088960
539 1022931 2088960
540 1020836 2088960
541 1021314 2088960
542 1023985 2097152
543 1026420 2105344
544 1027900 2105344
545 1028032 2105344
546 1030216 2113536
547 1031538 2113536
548 1034197 2121728
549 1035432 2121728
550 1035663 2121728
551 1035922 2121728
552 1036246 2121728
553 1039431 2129920
554 1041431 2129920
555 1043044 2129920
556 1046336 2138112
557 1047123 2138112
558 1050005 2146304
559 1049334 2146304
560 1050186 2146304
561 1053260 2154496
562 1056320 2162688
563 1060183 2170880
564 1060831 2170880
565 1061212 2170880
566 1065133 2179072
567 1066833 2179072
568 1070584 2187264
569 1072055 2187264
570 1074121 2195456
571 1078085 2203648
572 1080052 2203648
573 1080448 2203648
574 1083656 2211840
575 1086056 2220032
576 1087755 2220032
577 1087997 2220032
578 1091696 2228224
579 1094474 2236416
580 1097686 2244608
581 1099244 2244608
582 1096795 2244608
583 1097808 2244608
584 1097948 2244608
585 1098678 2244608
586 1098917 2244608
587 1102541 2252800
588 1102783 2252800
589 1105510 2260992
590 1104658 2260992
591 1104757 2260992
592 1107379 2269184
593 1109999 2277376
594 1110830 2277376
595 1113283 2285568
596 1116996 2293760
597 1119694 2301952
598 1120503 2301952
599 1121509 2301952
600 1121723 2301952
601 1125079 2310144
602 1125475 2310144
603 1129013 2318336
604 1129411 2318336
605 1131039 2318336
606 1132608 2318336
607 1133319 2318336
608 1135813 2326528
609 1136848 2326528
610 1138271 2326528
611 1139489 2326528
612 1142999 2334720
613 1144582 2334720
614 1147699 2342912
615 1147852 2342912
616 1148275 2342912
617 1149446 2342912
618 1149624 2342912
619 1151968 2351104
620 1154844 2359296
621 1156643 2359296
622 1159938 2367488
623 1160852 2367488
624 1163911 2375680
625 1167596 2383872
626 1163610 2383872
627 1164746 2383872
628 1166316 2383872
629 1166971 2383872
630 1170241 2392064
631 1170643 2392064
632 1174019 2400256
633 1175554 2400256
634 1178321 2408448
635 1179230 2408448
636 1182640 2416640
637 1183436 2416640
638 1187306 2424832
639 1190169 2433024
640 1188562 2433024
641 1191662 2441216
642 1194153 2449408
643 1197303 2457600
644 1198285 2457600
645 1201868 2465792
646 1203711 2465792
647 1205306 2465792
648 1207826 2473984
649 1210814 2482176
650 1214000 2490368
651 1217718 2498560
652 1213736 2498560
653 1216876 2498560
654 1217387 2498560
655 1219733 2506752
656 1222550 2514944
657 1225769 2523136
658 1226350 2523136
659 1227978 2523136
660 1230601 2531328
661 1233163 2539520
662 1233945 2539520
663 1235063 2539520
664 1235883 2539520
665 1236046 2539520
666 1237021 2539520
667 1240238 2547712
668 1241394 2547712
669 1241470 2547712
670 1243319 2547712
671 1243978 2547712
672 1244425 2547712
673 1245124 2547712
674 1248140 2555904
675 1249578 2555904
676 1251801 2564096
677 1252750 2564096
678 1255837 2572288
679 1257455 2572288
680 1258204 2572288
681 1258358 2572288
682 1260135 2572288
683 1260839 2572288
684 1264060 2580480
685 1264416 2580480
686 1265448 2580480
687 1266361 2580480
688 1268759 2588672
689 1271666 2596864
690 1275264 2605056
691 1277015 2605056
692 1276756 2605056
693 1277506 2605056
694 1278371 2605056
695 1280203 2605056
696 1282746 2613248
697 1286165 2621440
698 1289124 2629632
699 1289165 2629632
700 1289625 2629632
701 1293138 2637824
702 1295489 2646016
703 1295856 2646016
704 1297164 2646016
705 1297796 2646016
706 1300031 2654208
707 1300223 2654208
708 1303416 2662400
709 1303937 2662400
710 1306372 2670592
711 1307727 2670592
712 1308247 2670592
713 1311948 2678784
714 1313689 2678784
715 1314891 2678784
716 1318870 2686976
717 1321841 2695168
718 1318370 2695168
719 1321172 2695168
720 1324954 2703360
721 1323796 2703360
722 1327725 2711552
723 1328741 2711552
724 1329525 2711552
725 1329997 2711552
726 1330029 2711552
727 1330907 2711552
728 1331413 2711552
729 1333169 2711552
730 1336703 2719744
731 1339414 2727936
732 1341687 2736128
733 1344131 2744320
734 1345599 2744320
735 1347552 2744320
736 1348886 2744320
737 1348991 2744320
738 1350989 2744320
739 1351380 2744320
740 1351774 2744320
741 1354176 2752512
742 1356338 2760704
743 1356822 2760704
744 1359342 2768896
745 1362057 2777088
746 1363091 2777088
747 1363505 2777088
748 1366890 2785280
749 1369832 2793472
750 1373286 2801664
751 1377248 2809856
752 1379348 2818048
753 1380802 2818048
754 1384270 2826240
755 1380863 2818048
756 1384365 2826240
757 1387318 2834432
758 1390799 2842624
759 1391719 2842624
760 1393846 2850816
761 1395060 2850816
762 1395916 2850816
763 1399027 2859008
764 1402658 2867200
765 1403209 2867200
766 1403292 2867200
767 1404731 2867200
768 1404797 2867200
769 1406063 2867200
770 1406205 2867200
771 1407188 2867200
772 1407809 2867200
773 1410776 2875392
774 1414657 2883584
775 1418076 2891776
776 1420015 2891776
777 1422533 2899968
778 1425064 2908160
779 1426011 2908160
780 1429776 2916352
781 1431311 2916352
782 1433675 2924544
783 1435061 2924544
784 1438606 2932736
785 1440214 2932736
786 1443932 2940928
787 1441945 2940928
788 1445894 2949120
789 1448538 2957312
790 1450580 2965504
791 1451375 2965504
792 1453818 2973696
793 1456345 2981888
794 1458918 2990080
795 1461570 2998272
796 1464163 3006464
797 1465882 3006464
798 1469490 3014656
799 1472718 3022848
800 1474035 3022848
801 1477963 3031040
802 1479904 3031040
803 1482953 3039232
804 1485208 3047424
805 1485259 3047424
806 1487585 3055616
807 1490968 3063808
808 1494533 3072000
809 1495754 3072000
810 1498019 3080192
811 1498043 3080192
812 1500898 3088384
813 1501298 3088384
814 1504906 3096576
815 1508878 3104768
816 1511650 3112960
817 1511846 3112960
818 1512249 3112960
819 1512385 3112960
820 1515645 3121152
821 1516472 3121152
822 1517718 3121152
823 1513746 3112960
824 1517148 3121152
825 1518901 3121152
826 1519420 3121152
827 1519948 3121152
828 1521251 3121152
829 1523759 3129344
830 1525200 3129344
831 1528699 3137536
832 1531434 3145728
833 1534708 3153920
834 1538342 3162112
835 1541820 3170304
836 1542375 3170304
837 1543777 3170304
838 1547337 3178496
839 1551057 3186688
840 1553387 3194880
841 1556379 3203072
842 1558888 3211264
843 1560810 3211264
844 1561571 3211264
845 1564914 3219456
846 1568023 3227648
847 1569251 3227648
848 1571987 3235840
849 1572409 3235840
850 1573857 3235840
851 1577246 3244032
852 1580988 3252224
853 1583320 3260416
854 1585430 3268608
855 1586224 3268608
856 1587371 3268608
857 1587427 3268608
858 1589327 3268608
859 1590714 3268608
860 1591702 3268608
861 1592797 3268608
862 1595757 3276800
863 1596771 3276800
864 1596375 3276800
865 1597271 3276800
866 1598556 3276800
867 1601816 3284992
868 1603947 3293184
869 1605198 3293184
870 1606971 3293184
871 1603954 3293184
872 1604198 3293184
873 1605424 3293184
874 1605509 3293184
875 1607116 3293184
876 1608958 3293184
877 1610659 3293184
878 1612810 3301376
879 1613318 3301376
880 1614341 3301376
881 1615494 3301376
882 1617801 3309568
883 1619679 3309568
884 1621599 3309568
885 1623608 3309568
886 1625771 3317760
887 1626350 3317760
888 1625203 3317760
889 1624902 3317760
890 1627817 3325952
891 1631327 3334144
892 1634232 3342336
893 1636336 3350528
894 1637272 3350528
895 1640140 3358720
896 1643914 3366912
897 1644813 3366912
898 1648210 3375104
899 1649722 3375104
900 1653258 3383296
901 1657197 3391488
902 1659616 3399680
903 1661711 3407872
904 1659361 3407872
905 1660059 3407872
906 1660552 3407872
907 1664497 3416064
908 1665741 3416064
909 1664386 3416064
910 1665615 3416064
911 1666343 3416064
912 1664920 3416064
913 1666647 3416064
914 1669821 3424256
915 1670893 3424256
916 1671065 3424256
917 1672963 3424256
918 1675328 3432448
919 1676218 3432448
920 1678522 3440640
921 1679834 3440640
922 1683301 3448832
923 1684766 3448832
924 1686864 3457024
925 1687970 3457024
926 1690230 3465216
927 1692988 3473408
928 1695356 3481600
929 1697910 3489792
930 1700304 3497984
931 1703719 3506176
932 1703592 3506176
933 1702845 3506176
934 1704946 3514368
935 1707656 3522560
936 1711438 3530752
937 1713655 3538944
938 1714494 3538944
939 1716334 3538944
940 1718898 3547136
941 1719104 3547136
942 1721274 3555328
943 1724661 3563520
944 1726874 3571712
945 1727595 3571712
946 1729853 3579904
947 1730679 3579904
948 1732698 3579904
949 1734793 3588096
950 1737781 3596288
951 1740144 3604480
952 1743617 3612672
953 1746631 3620864
954 1747932 3620864
955 1751413 3629056
956 1754894 3637248
957 1756769 3637248
958 1760442 3645440
959 1762931 3653632
960 1764808 3653632
961 1766957 3661824
962 1770839 3670016
963 1771997 3670016
964 1773444 3670016
965 1773879 3670016
966 1774034 3670016
967 1774400 3670016
968 1778119 3678208
969 1779537 3678208
970 1777410 3670016
971 1779923 3678208
972 1780672 3678208
973 1784549 3686400
974 1783535 3686400
975 1784483 3686400
976 1785220 3686400
977 1787931 3694592
978 1790693 3702784
979 1793213 3710976
980 1794957 3710976
981 1795004 3710976
982 1796580 3710976
983 1796529 3710976
984 1799127 3719168
985 1800983 3719168
986 1803993 3727360
987 1805878 3727360
988 1808930 3735552
989 1810567 3735552
